ticket_id,timestamp,complaint_text,department_id,district,neighborhood,latitude,longitude,platform
294,2024-12-26 21:43:30,"Merhabalar, Büyükdere Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Kadıköy,Kozyatağı,40.972651,29.082798,ALO153
295,2024-12-27 23:37:01,"Merhabalar, Bağdat Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Beşiktaş,Levent,41.078316,29.007231,İstanbul Senin
296,2024-12-27 18:35:24,"Merhabalar, Bağdat Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Gaziosmanpaşa,Karlıtepe,41.092291,28.890566,ALO153
297,2024-12-25 06:09:55,"Merhabalar, Bağdat Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Sarıyer,İstinye,41.109081,29.049302,Email
298,2024-12-25 08:12:15,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Bağcılar,Yıldıztepe,41.040902,28.850070,ALO153
299,2024-12-25 04:24:43,"Merhaba, Atatürk Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Esenler,Atışalanı,41.038030,28.869628,ALO153
300,2024-12-27 10:46:33,"Merhabalar, Bağdat Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Bakırköy,Ataköy,40.973208,28.863466,ALO153
301,2024-12-27 08:27:37,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Arnavutköy,Bolluca,41.197095,28.664238,ALO153
302,2024-12-26 13:52:02,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Kartal,Yakacık,40.913011,29.177307,Email
303,2024-12-25 07:09:31,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Ümraniye,Alemdağ,41.023476,29.163360,İstanbul Senin
304,2024-12-26 21:15:38,"Merhabalar, İnönü Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Kadıköy,Bostancı,40.957315,29.087863,ALO153
305,2024-12-26 14:17:35,"Merhaba, Fatih Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Bahçelievler,Bahçelievler,41.006131,28.846162,Email
306,2024-12-26 01:52:01,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Bayrampaşa,Muratpaşa,41.048366,28.901464,İstanbul Senin
307,2024-12-25 03:57:29,"Merhabalar, Barbaros Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Avcılar,Firüzköy,40.989380,28.719322,İstanbul Senin
308,2024-12-26 05:56:44,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Bahçelievler,Yenibosna,40.992879,28.822350,İstanbul Senin
309,2024-12-25 17:21:33,"Merhaba, Atatürk Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Gaziosmanpaşa,Yenimahalle,41.086083,28.884883,ALO153
310,2024-12-27 09:50:21,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Beşiktaş,Levent,41.076864,29.007614,İstanbul Senin
311,2024-12-27 12:50:45,"Merhaba, İnönü Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Şile,Çavuş,41.183215,29.622360,Email
312,2024-12-26 07:26:09,"Merhaba, Atatürk Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Zeytinburnu,Merkezefendi,41.010153,28.908918,İstanbul Senin
313,2024-12-25 17:27:41,"Merhaba, Kennedy Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Eyüpsultan,Eyüp,41.047492,28.924853,Email
314,2024-12-27 19:09:11,"Merhaba, Fatih Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Beyoğlu,Karaköy,41.021596,28.976039,ALO153
315,2024-12-25 03:39:37,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Kadıköy,Fenerbahçe,40.966001,29.040477,İstanbul Senin
316,2024-12-25 21:52:39,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Şişli,Kurtuluş,41.037062,28.976843,Email
317,2024-12-26 02:28:00,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Adalar,Heybeliada,40.874030,29.095531,ALO153
318,2024-12-27 19:55:51,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Zeytinburnu,Kazlıçeşme,41.001797,28.899591,ALO153
319,2024-12-25 01:59:16,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Zeytinburnu,Merkezefendi,41.008436,28.910364,İstanbul Senin
320,2024-12-27 17:49:36,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Sarıyer,Maslak,41.107031,28.993853,İstanbul Senin
321,2024-12-27 08:26:59,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Gaziosmanpaşa,Karlıtepe,41.090449,28.889723,Email
322,2024-12-27 06:21:32,"Merhabalar, Kennedy Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Çekmeköy,Alemdağ,41.045510,29.211545,ALO153
323,2024-12-26 00:54:29,"Merhaba, Bağdat Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Sarıyer,Tarabya,41.128898,29.064885,İstanbul Senin
324,2024-12-25 14:28:46,"Merhaba, İstiklal Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Adalar,Heybeliada,40.875077,29.095145,İstanbul Senin
325,2024-12-27 03:29:38,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Ümraniye,Alemdağ,41.024086,29.160678,ALO153
326,2024-12-27 10:34:22,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Beşiktaş,Ortaköy,41.054849,29.028249,Email
327,2024-12-26 01:31:23,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Bakırköy,Ataköy,40.973876,28.861362,Email
328,2024-12-26 11:17:37,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Kadıköy,Acıbadem,40.974390,29.049466,ALO153
329,2024-12-26 23:55:15,"Merhaba, Kennedy Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Sarıyer,Tarabya,41.129197,29.065793,Email
330,2024-12-27 15:33:58,"Merhaba, İnönü Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Eyüpsultan,Eyüp,41.046146,28.925235,ALO153
331,2024-12-25 03:06:52,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Ümraniye,Çakmak,41.031099,29.151867,ALO153
332,2024-12-25 14:01:46,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Bayrampaşa,Muratpaşa,41.047911,28.902284,ALO153
333,2024-12-25 13:15:28,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Beyoğlu,Karaköy,41.024624,28.974362,ALO153
334,2024-12-26 22:28:06,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Beşiktaş,Levent,41.077374,29.007410,Email
335,2024-12-27 01:00:20,"Merhaba, Cumhuriyet Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Silivri,Gümüşyaka,41.080788,28.213535,ALO153
336,2024-12-25 01:01:36,"Merhabalar, Barbaros Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Başakşehir,Başak,41.071596,28.789432,İstanbul Senin
337,2024-12-27 10:28:56,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Şişli,Osmanbey,41.049981,28.985726,ALO153
338,2024-12-26 07:20:06,"Merhaba, İstiklal Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Kadıköy,Bostancı,40.959747,29.089268,İstanbul Senin
339,2024-12-25 03:52:35,"Merhaba, İnönü Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Sultanbeyli,Battalgazi,40.968567,29.253458,İstanbul Senin
340,2024-12-26 23:54:48,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Beyoğlu,Galata,41.027459,28.974190,İstanbul Senin
341,2024-12-25 15:31:07,"Merhaba, Bağdat Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Üsküdar,Beylerbeyi,41.042273,29.042942,Email
342,2024-12-27 18:12:43,"Merhaba, İstiklal Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Kadıköy,Acıbadem,40.975336,29.047527,Email
343,2024-12-25 06:03:35,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Sultanbeyli,Abdurrahmangazi,40.962186,29.263898,İstanbul Senin
344,2024-12-26 08:02:16,"Merhabalar, İstiklal Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Sarıyer,Emirgan,41.113511,29.051763,ALO153
345,2024-12-27 00:14:02,"Günaydın, sokağımızın asfaltı tamamen bozuk. Her yer çukur, yağmurda göl oluşuyor. Arabalar yavaş geçmek zorunda. Yıllardır asfalt yenilenmedi, lütfen yenileyin.",4,Beyoğlu,Taksim,41.036875,28.986457,Email
346,2024-12-27 06:33:52,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Üsküdar,Kuzguncuk,41.024485,29.028029,Email
347,2024-12-25 08:27:13,"Merhaba, İstiklal Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Sancaktepe,Akpınar,40.984136,29.232769,İstanbul Senin
348,2024-12-26 18:39:27,"Merhaba, Atatürk Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Şile,Balibey,41.175070,29.611251,İstanbul Senin
349,2024-12-25 17:37:18,"Merhaba, Kennedy Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Pendik,Kurtköy,40.909314,29.224508,ALO153
350,2024-12-27 15:07:44,"Merhabalar, Atatürk Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Bayrampaşa,Cevatpaşa,41.043017,28.895044,ALO153
351,2024-12-26 07:22:02,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Kadıköy,Fenerbahçe,40.966283,29.038808,İstanbul Senin
352,2024-12-27 07:39:15,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Beyoğlu,Cihangir,41.034232,28.980329,İstanbul Senin
353,2024-12-27 14:02:03,"Merhabalar, Sahil Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Küçükçekmece,Fevzi Çakmak,41.055820,28.752676,Email
354,2024-12-26 10:29:26,"Merhaba, Büyükdere Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Sultanbeyli,Abdurrahmangazi,40.963048,29.263971,Email
355,2024-12-26 00:16:05,"Merhaba, İstiklal Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Bakırköy,Ataköy,40.971599,28.863698,Email
356,2024-12-26 11:46:15,"Merhabalar, Cumhuriyet Caddesinde kocaman çukur var. 3 kere şikayet ettik, hala tamir edilmedi. Dün komşunun arabası hasar gördü. Hem tehlikeli hem masraflı. Ne zaman düzelteceksiniz?",4,Maltepe,Cevizli,40.940617,29.143868,Email
357,2024-12-27 02:58:18,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Başakşehir,Bahçeşehir,41.082567,28.802332,Email
358,2024-12-26 18:59:47,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Esenyurt,Akevler,41.013711,28.671780,İstanbul Senin
359,2024-12-27 18:55:07,"Merhaba, Atatürk Sokakta 10 metrelik bölüm çökmüş, çok tehlikeli. Uyarı bandı bile yok. Özellikle gece karanlıkta çok dikkatli olmak gerekiyor. Acil tamir edin lütfen.",4,Adalar,Büyükada,40.862786,29.125400,Email
360,2024-12-26 06:52:31,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Esenler,Atışalanı,41.039839,28.868353,Email
361,2024-12-26 00:48:05,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Ataşehir,Barbaros,40.985417,29.122074,ALO153
362,2024-12-25 03:32:26,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Zeytinburnu,Merkezefendi,41.009695,28.909185,İstanbul Senin
363,2024-12-27 15:17:16,"Selam belediye, yol çizgileri silinmiş. Park yerleri, yaya geçitleri belli değil. Yağmurda çok tehlikeli. Lütfen yeniden çizgi çekin.",4,Beyoğlu,Karaköy,41.024233,28.977019,Email
364,2024-12-27 18:03:19,"İyi günler, kaldırımlar çok dar ve bozuk. Tekerlekli sandalye geçemiyor, anne babalar bebek arabasıyla zorlanıyor. Engelli vatandaşlar mağdur. Lütfen genişletin.",4,Çatalca,Ferhatpaşa,41.141938,28.424375,İstanbul Senin
365,2024-12-27 09:33:13,"Selam, parktaki banklar kırık. Tahta kısımlar çürümüş, oturulamıyor. Yaşlılar dinlenmek istiyor ama oturamıyor. Lütfen yeni bank koyun.",5,Kadıköy,Kozyatağı,40.971920,29.081321,ALO153
366,2024-12-27 05:44:03,"İyi günler, parkta 5 gündür çöp toplanmıyor. Piknik yapanlar bırakıyor, sinek kaynıyor. Hem koku var hem görüntü kötü. Çöp kovalarını boşaltın.",5,Maltepe,Altayçeşme,40.945434,29.123774,ALO153
367,2024-12-25 12:41:23,"Merhaba, Sahil Meydanındaki ağaçlar kurumaya başladı. Yazın su verilmiyor galiba. Gölge ağaçlarımız vardı, şimdi yapraklar dökülüyor. Lütfen sulayın.",5,Bakırköy,Yeşilköy,40.968314,28.821618,İstanbul Senin
368,2024-12-25 03:20:46,"Merhaba, Cumhuriyet Meydanındaki ağaçlar kurumaya başladı. Yazın su verilmiyor galiba. Gölge ağaçlarımız vardı, şimdi yapraklar dökülüyor. Lütfen sulayın.",5,Esenler,Menderes,41.041030,28.871567,ALO153
369,2024-12-26 05:32:55,"Selam, parktaki banklar kırık. Tahta kısımlar çürümüş, oturulamıyor. Yaşlılar dinlenmek istiyor ama oturamıyor. Lütfen yeni bank koyun.",5,Üsküdar,Beylerbeyi,41.041199,29.039249,ALO153
370,2024-12-26 08:42:58,"Merhabalar, Sahil Parkının çimleri 3 haftadır biçilmedi. Çok uzadı, yürümek bile zor. Görüntü de kötü. Eskiden düzenli bakım yapılırdı, artık gelmiyor kimse.",5,Bakırköy,Kartaltepe,40.986214,28.892346,Email
371,2024-12-26 09:04:16,"Selam, parktaki banklar kırık. Tahta kısımlar çürümüş, oturulamıyor. Yaşlılar dinlenmek istiyor ama oturamıyor. Lütfen yeni bank koyun.",5,Gaziosmanpaşa,Yenimahalle,41.086879,28.886088,İstanbul Senin
